"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"401636868","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","3784","Jones AT&T Stadium","2641","Texas Tech","Big 12","fbs","66","17","35","7","7","0.9989666953513109","1490","1623","249","North Texas","American Athletic","fbs","21","7","0","7","7","0.001033304648689115","1469","1336","4.5756445546","",""
"401628479","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","3558","Michigan Stadium","130","Michigan","Big Ten","fbs","28","7","14","0","7","0.99822512163928","1928","1911","2032","Arkansas State","Sun Belt","fbs","18","0","3","0","15","0.0017748783607199892","1404","1421","4.2387123237","",""
"401677372","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","5637","Vendetti Field","2884","Nichols College","Commonwealth Coast","iii","63","28","21","7","7","","","","274","Maine Maritime","Independent DIII","iii","12","6","6","0","0","","","","","",""
"401676190","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","5848","Hotchkiss Field","417","Gallaudet","ECFC","iii","7","0","0","7","0","","","","2383","Merchant Marine Academy","NEWMAC","iii","55","7","20","7","21","","","","","",""
"401654595","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","true","false","","6043","Bethpage Federal Credit Union Stadium","2341","Long Island University","NEC","fcs","17","7","0","10","0","0.16791043159453875","","","2329","Lehigh","Patriot","fcs","20","0","13","7","0","0.8320895684054612","","","6.5529739855","",""
"401676360","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","true","","6090","Sherman Field at McConagha Stadium","332","Muskingum University","Ohio","iii","24","14","10","0","0","","","","359","Otterbein","Ohio","iii","7","0","0","7","0","","","","","",""
"401676654","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","true","true","","7513","O'Hara Field","127954","Eastern University","Mid Atlantic","iii","13","0","0","6","7","","","","2725","Widener","Mid Atlantic","iii","27","7","3","7","10","","","","","",""
"401628350","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","10","3","0","7","0","0.0081587932041351","1593","1553","333","Alabama","SEC","fbs","42","7","14","14","7","0.9918412067958648","2006","2046","2.8137131564","",""
"401654574","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","true","","3694","DeGol Field","2598","St. Francis (PA)","NEC","fcs","20","7","7","6","0","0.9193609826292887","","","2115","Central Connecticut","NEC","fcs","27","6","14","0","7","0.08063901737071133","","","9.7446162090","",""
"401656952","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","true","","3777","Joe Walton Stadium","2523","Robert Morris","NEC","fcs","55","14","20","7","14","0.9987912498828523","","","2385","Mercyhurst","NEC","fcs","28","0","14","7","7","0.0012087501171477166","","","3.9132298068","",""
"401676749","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","true","","5133","Ram Stadium (WV)","2974","Shepherd","Pennsylvania State Athletic","ii","10","0","7","3","0","","","","215","Slippery Rock","Pennsylvania State Athletic","ii","20","7","6","7","0","","","","","",""
"401654848","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","3782","Johnson Hagood Stadium","2643","The Citadel","Southern","fcs","54","7","20","14","13","0.9871547944336422","","","2822","North Greenville","Gulf South","ii","0","0","0","0","0","0.01284520556635782","","","3.0624466593","",""
"401677453","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","5794","Caparso Field","15","Anna Maria College","ECFC","iii","45","10","7","21","7","","","","2557","Coast Guard","NEWMAC","iii","52","7","21","7","10","","","","","",""
"401677402","2024","3","regular","2024-09-14T16:00:00.000Z","false","true","false","false","","5810","Coyer Field","2085","Buffalo State","Liberty League","iii","42","7","14","14","7","","","","125974","Hilbert College","Empire 8","iii","6","0","6","0","0","","","","","",""
"401654624","2024","3","regular","2024-09-14T16:30:00.000Z","false","true","false","false","","3721","Fisher Field","322","Lafayette","Patriot","fcs","56","14","21","21","0","0.9989533974699507","","","2368","Marist","Pioneer","fcs","14","7","0","0","7","0.0010466025300492898","","","2.8660944178","",""
"401628357","2024","3","regular","2024-09-14T16:45:00.000Z","false","true","false","false","","3838","Memorial Stadium","142","Missouri","SEC","fbs","27","3","14","7","3","0.8685557691100811","1803","1795","103","Boston College","ACC","fbs","21","7","7","0","7","0.13144423088991886","1462","1470","5.8006475504","",""
"401676076","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","4429","Seth Grove Stadium","2559","Shippensburg","Pennsylvania State Athletic","ii","24","7","0","14","3","","","","2134","Clarion","Pennsylvania State Athletic","ii","21","7","14","0","0","","","","","",""
"401674747","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5788","Merrill Field at Yunevich Stadium","365","Alfred University","Empire 8","iii","64","9","14","20","21","","","","246","Juniata College","Landmark Conference","iii","28","7","0","14","7","","","","","",""
"401674712","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3995","Dr. John W. Winkin Sports Complex","2280","Husson","Commonwealth Coast","iii","7","7","0","0","0","","","","81","Springfield","NEWMAC","iii","76","28","21","14","13","","","","","",""
"401654633","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3668","Campus Field","2529","Sacred Heart","FCS Independents","fcs","40","13","10","7","10","0.997028710814711","","","46","Georgetown","Patriot","fcs","14","7","7","0","0","0.0029712891852889944","","","6.3303801877","",""
"401676062","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5807","Brevard Memorial Stadium","2913","Brevard College","USA South","iii","30","7","7","16","0","","","","297","Hampden-Sydney","Old Dominion","iii","51","14","0","7","30","","","","","",""
"401674933","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5904","Angell Field","126","Kalamazoo","Michigan","iii","28","7","7","7","7","","","","352","Kenyon","North Coast","iii","7","0","0","7","0","","","","","",""
"401674925","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5834","Deeds Field-Piper Stadium","2171","Denison University","North Coast","iii","30","3","6","0","21","","","","2800","Alma","Michigan","iii","38","8","20","7","3","","","","","",""
"401658349","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","7076","J.W. Babb Stadium","101784","ERSKINE","Gulf South","ii","0","0","0","0","0","","","","2207","Elizabeth City State","CIAA","ii","20","0","0","0","20","","","","","",""
"401674877","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","3819","Bowditch Field","2967","Framingham State","MSCAC","iii","13","6","0","7","0","","","","293","Castleton","MSCAC","iii","32","9","7","3","13","","","","","",""
"401674834","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5862","Butterfield Stadium","175","Ithaca College","Liberty League","iii","7","0","7","0","0","","","","452","Endicott College","Commonwealth Coast","iii","13","0","7","6","0","","","","","",""
"401658359","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5886","West Family Stadium","2699","West Liberty","Mountain East","ii","23","20","3","0","0","","","","341","Frostburg State","Mountain East","ii","57","29","14","7","7","","","","","",""
"401673382","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5840","Fred Selfe Stadium at Nicewonder Field","2213","Emory & Henry College","South Atlantic","ii","40","17","2","14","7","","","","124180","Bluefield State","CIAA","ii","13","7","6","0","0","","","","","",""
"401673419","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5833","Robert A. Lipinski Field at James Work Memorial Stadium","2808","Delaware Valley","Mid Atlantic","iii","42","14","14","7","7","","","","111674","Reading","Mid Atlantic","iii","7","0","0","0","7","","","","","",""
"401673438","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","3621","Arnold Field (PA)","388","Lebanon Valley","Mid Atlantic","iii","37","10","10","14","3","","","","471","Stevenson","Mid Atlantic","iii","7","0","7","0","0","","","","","",""
"401674579","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3600","Tom Adams Field","131","Wayne State (MI)","GLIAC","ii","30","3","0","14","13","","","","2224","Findlay","Great Midwest Athletic","ii","42","14","21","7","0","","","","","",""
"401674774","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3755","Ray and Sue Smith Stadium","2812","Hope College","Michigan","iii","48","20","14","7","7","","","","2233","Franklin","Heartland","iii","6","0","6","0","0","","","","","",""
"401674816","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6124","Amos Alonzo Stagg Field (PA)","216","Susquehanna","Landmark Conference","iii","27","10","10","7","0","","","","2781","Brockport","Empire 8","iii","21","0","7","7","7","","","","","",""
"401674764","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5786","Sprankle-Sprandel Stadium","2790","Albion","Michigan","iii","56","21","7","28","0","","","","2074","Bluffton","Heartland","iii","21","0","0","7","14","","","","","",""
"401658338","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3747","Hantz Stadium","2886","Northwood (MI)","Great Midwest Athletic","ii","10","0","7","3","0","","","","129","Saginaw Valley State","GLIAC","ii","7","7","0","0","0","","","","","",""
"401629041","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3965","UB Stadium","2084","Buffalo","Mid-American","fbs","34","7","3","17","7","0.9701620326958922","1298","1360","113","Massachusetts","FBS Independents","fbs","3","0","3","0","0","0.029837967304107815","1125","1063","5.4328549557","",""
"401676142","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6096","Austin E. Knowlton Athletics Complex","391","Oberlin","North Coast","iii","6","6","0","0","0","","","","2023","Anderson (IN)","Heartland","iii","20","0","0","7","13","","","","","",""
"401674670","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6150","Wightman Stadium","2970","William Paterson","New Jersey","iii","0","0","0","0","0","","","","2175","Dickinson (PA)","Centennial","iii","24","7","7","7","3","","","","","",""
"401676100","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","4422","Valhalla Stadium","2757","Berry College","Southern Athletic","iii","0","0","0","0","0","","","","83","Depauw","North Coast","iii","33","7","3","21","2","","","","","",""
"401655666","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3627","Bailey Memorial Stadium","2506","Presbyterian","Pioneer","fcs","52","10","28","14","0","0.9989080802309238","","","2355","Virginia University Of Lynchburg","","","0","0","0","0","0","0.0010919197690761884","","","2.4530559565","",""
"401634159","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","3744","Hancock Stadium","2287","Illinois State","MVFC","fcs","51","14","10","14","13","0.8977537777540261","","","2710","Western Illinois","Big South-OVC","fcs","34","7","14","7","6","0.1022462222459739","","","6.0346253899","",""
"401675463","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6553","Helen and Leonard Moretz Stadium","2331","Lenoir-Rhyne","South Atlantic","ii","38","7","21","7","3","","","","2838","Tiffin","Great Midwest Athletic","ii","17","7","3","7","0","","","","","",""
"401628609","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","3603","Aggie Stadium","2448","North Carolina A&T","CAA","fcs","13","0","13","0","0","0.005515566606445473","","","48","Delaware","CAA","fcs","42","12","9","14","7","0.9944844333935545","","","3.5687508214","",""
"401628616","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","150","Jack Coffey Field","2230","Fordham","Patriot","fcs","21","7","7","7","0","","","","2619","Stony Brook","CAA","fcs","27","0","17","0","10","","","","","",""
"401679012","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","6131","Jessee/Miller Field","2977","Trinity (CT)","NESCAC","iii","17","0","10","7","0","","","","33","Colby College","NESCAC","iii","7","0","0","0","7","","","","","",""
"401676619","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5789","Frank B. Fuhrer Field","2018","Allegheny","Presidents'","iii","20","7","0","6","7","","","","2614","Saint Vincent","Presidents'","iii","41","7","27","7","0","","","","","",""
"401676418","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","6146","Memorial Field (PA)","2849","Westminster (PA)","Presidents'","iii","23","7","10","0","6","","","","2845","Waynesburg","Presidents'","iii","10","0","7","3","0","","","","","",""
"401676306","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6202","Cardinal Stadium (DC)","2108","Catholic","Landmark Conference","iii","38","7","14","3","14","","","","424","Capital","Ohio","iii","20","7","0","7","6","","","","","",""
"401676170","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","6079","Alumni Stadium (VT)","2394","Middlebury","NESCAC","iii","7","0","0","7","0","","","","336","Wesleyan University (CT)","NESCAC","iii","43","21","9","7","6","","","","","",""
"401676237","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5905","Kean Alumni Stadium","2871","Kean","New Jersey","iii","17","3","7","7","0","","","","2667","Ursinus","Centennial","iii","31","7","21","3","0","","","","","",""
"401673409","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6086","Rocco Calvo Field","323","Moravian","Landmark Conference","iii","18","0","0","6","12","","","","390","Utica","Empire 8","iii","13","7","6","0","0","","","","","",""
"401676146","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5792","Pratt Field at Lehrman Stadium","7","Amherst","NESCAC","iii","19","3","6","7","3","","","","121","Bates","NESCAC","iii","7","7","0","0","0","","","","","",""
"401677466","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5907","McCarthy Stadium (Wilkes Barre)","247","Kings College (PA)","Mid Atlantic","iii","41","7","14","13","7","","","","2969","Misericordia","Mid Atlantic","iii","14","7","0","7","0","","","","","",""
"401676735","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","6074","Grappone Stadium","2830","St. Anselm","Northeast 10","ii","0","0","0","0","0","","","","2060","Bentley","Northeast 10","ii","3","0","3","0","0","","","","","",""
"401676706","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","true","true","","6211","Sodexo Field","112334","Franklin Pierce","Northeast 10","ii","7","0","0","0","7","","","","2038","Assumption","Northeast 10","ii","27","10","7","0","10","","","","","",""
"401676673","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6112","Richard Wackar Stadium","2827","Rowan","New Jersey","iii","30","7","13","7","3","","","","2700","McDaniel College","Centennial","iii","20","0","7","7","6","","","","","",""
"401676761","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6143","Golden Bear Stadium","2702","Western New England","Commonwealth Coast","iii","45","0","9","15","21","","","","2776","Salve Regina","NEWMAC","iii","27","13","0","7","7","","","","","",""
"401675587","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","true","false","","","","125762","Florida Memorial University","","","28","0","28","","","","","","2805","Clark Atlanta","SIAC","ii","28","7","21","","","","","","","",""
"401676207","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","5827","Tomasini Stadium","409","Concordia-Wisconsin","NACC","iii","34","3","14","7","10","","","","129738","Calvin University","Michigan","iii","24","10","3","11","0","","","","","",""
"401676662","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","7082","Athletic Field Complex","122774","Keystone","Landmark Conference","iii","51","13","14","10","14","","","","173","Hartwick","Empire 8","iii","26","0","0","20","6","","","","","",""
"401674936","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","6100","Cutler Field","354","Olivet College","Michigan","iii","27","0","20","0","7","","","","2748","Wooster","North Coast","iii","23","8","7","8","0","","","","","",""
"401676634","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5814","Gesling Stadium","2102","Carnegie Mellon","Presidents'","iii","41","7","7","0","27","","","","2242","Geneva","Presidents'","iii","7","0","7","0","0","","","","","",""
"401675498","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","false","","4015","Barron Stadium","2560","Shorter","Gulf South","ii","0","","","","","","","","2691","Webber International","","","0","","","","","","","","","",""
"401675600","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","5945","Wildcat Stadium (GA)","2232","Fort Valley State","SIAC","ii","42","7","14","14","7","","","","2310","Kentucky State","SIAC","ii","0","0","0","0","0","","","","","",""
"401675799","2024","3","regular","2024-09-14T17:00:00.000Z","false","true","false","true","","6041","Irwin Belk Complex","2304","Johnson C Smith","CIAA","ii","52","14","17","14","7","","","","2339","Lincoln (PA)","CIAA","ii","6","0","6","0","0","","","","","",""
"401676155","2024","3","regular","2024-09-14T17:30:00.000Z","false","true","false","true","","6151","Farley-Lamb Field","2731","Williams","NESCAC","iii","42","0","28","14","0","","","","348","Hamilton","NESCAC","iii","7","0","0","7","0","","","","","",""
"401676271","2024","3","regular","2024-09-14T17:30:00.000Z","false","true","false","true","","6152","Wiliams Stadium (OH)","2733","Wilmington (OH)","Ohio","iii","7","0","0","0","7","","","","188","Baldwin Wallace","Ohio","iii","42","7","7","14","14","","","","","",""
"401675898","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5916","Carson Park","2738","Wisconsin-Eau Claire","Wisconsin","iii","41","0","7","14","7","","","","2141","Coe College","American Rivers","iii","43","14","7","7","0","","","","","",""
"401675824","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","6070","Bob Young Field","2894","Sioux Falls","Northern Sun","ii","35","7","21","0","7","","","","559","University of Mary","Northern Sun","ii","33","10","10","0","13","","","","","",""
"401674583","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5913","Warrior Field at Raabe Stadium","2741","Wisconsin-Lutheran","NACC","iii","44","3","10","10","21","","","","63","Buena Vista","American Rivers","iii","13","0","6","7","0","","","","","",""
"401675027","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","6122","Public Schools Stadium","375","St. Scholastica","Minnesota","iii","24","","","","","","","","2524","Rockford","NACC","iii","31","","","","","","","","","",""
"401675971","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","6144","Alumni Field (Westfield, MA)","2909","Westfield State","MSCAC","iii","24","3","7","6","8","","","","18","Bridgewater State","MSCAC","iii","17","7","10","0","0","","","","","",""
"401675294","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","5123","Little Giant Stadium","89","Wabash College","North Coast","iii","30","10","3","7","10","","","","2980","Ohio Wesleyan","North Coast","iii","13","0","6","0","7","","","","","",""
"401674623","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5117","Clemens Stadium","2600","Saint John's (MN)","Minnesota","iii","35","7","7","14","7","","","","2685","Wartburg","American Rivers","iii","13","7","0","0","6","","","","","",""
"401674573","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5914","Veterans Memorial Stadium (WI)","2740","Wisconsin-Lacrosse","Wisconsin","iii","35","7","14","14","0","","","","128","Northern Michigan","GLIAC","ii","21","7","0","7","7","","","","","",""
"401677464","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","5820","Amos Alonzo Stagg Field","80","Chicago","Midwest","iii","21","7","0","0","14","","","","2919","Monmouth (IL)","Midwest","iii","34","10","7","7","10","","","","","",""
"401675937","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","true","false","","3844","Morris Field","127991","Roosevelt","GLIAC","ii","14","0","0","7","7","","","","2745","Wisconsin-Whitewater","Wisconsin","iii","24","7","0","17","0","","","","","",""
"401674339","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","4435","Robert B. Redman Stadium","2071","Bloomsburg","Pennsylvania State Athletic","ii","14","0","7","7","0","","","","611","Seton Hill","Pennsylvania State Athletic","ii","15","3","0","0","12","","","","","",""
"401673446","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","5915","Farwell Field","262","Lake Forest College","Midwest","iii","42","13","7","7","15","","","","2286","Illinois College","Midwest","iii","35","7","14","0","14","","","","","",""
"401676446","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","6138","Wilson Field","2688","Washington and Lee","Old Dominion","iii","68","7","20","21","20","","","","3111","Apprentice School","Independent DIII","iii","28","7","7","7","7","","","","","",""
"401673276","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","6034","Yager Stadium at Moore Bowl","2687","Washburn","Mid America","ii","28","7","14","0","7","","","","2146","Colorado School Of Mines","Rocky Mountain","ii","31","7","17","7","0","","","","","",""
"401676119","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3823","Hardee-McGee Field","2553","Sewanee","Southern Athletic","iii","42","7","13","22","0","","","","433","Westminster College (MO)","Upper Midwest","iii","0","0","0","0","0","","","","","",""
"401674989","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5813","Klein Field at Manitou","133","St. Olaf","Minnesota","iii","53","3","26","14","10","","","","67","Luther","American Rivers","iii","7","0","0","0","7","","","","","",""
"401674999","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","6109","Ingalls Field","2891","Ripon","Midwest","iii","23","7","3","7","6","","","","65","Grinnell","Midwest","iii","19","7","12","0","0","","","","","",""
"401675020","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","true","","5919","Ron Roberts Field at the Banta Bowl","268","Lawrence University","Midwest","iii","21","7","7","0","7","","","","2155","Cornell College (IA)","Midwest","iii","31","7","7","7","10","","","","","",""
"401675997","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5800","Jopson Athletic Complex","2079","Bridgewater (VA)","Old Dominion","iii","80","28","17","21","14","","","","2896","Southern Virginia","USA South","iii","0","0","0","0","0","","","","","",""
"401675546","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","6123","Jackson Field","2834","Sul Ross State","Lone Star","ii","52","17","14","14","0","","","","630","Wayland Baptist","","","51","7","14","9","15","","","","","",""
"401628615","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","2068","E. Claiborne Robins Stadium","257","Richmond","CAA","fcs","38","7","14","14","3","0.9989511877847974","","","2127","Charleston Southern","Big South-OVC","fcs","0","0","0","0","0","0.001048812215202588","","","2.9450906246","",""
"401675954","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","6121","Donald J. Schneider Stadium","2832","St. Norbert","NACC","iii","3","0","0","3","0","","","","2743","Wisconsin-Stevens Pt","Wisconsin","iii","24","0","3","0","21","","","","","",""
"401634246","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","844","Stambaugh Stadium","2754","Youngstown State","MVFC","fcs","25","3","14","0","8","0.46597233640785934","","","2184","Duquesne","NEC","fcs","28","7","7","7","7","0.5340276635921406","","","5.9098554255","",""
"401654678","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3868","Paladin Stadium","231","Furman","Southern","fcs","48","7","17","17","7","0.99856763928528","","","56","Stetson","Pioneer","fcs","7","0","0","0","7","0.0014323607147199713","","","5.8903230048","",""
"401628618","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3661","Bulldog Stadium","2803","Bryant","CAA","fcs","22","16","0","0","6","0.0015440330218514137","","","107","Holy Cross","Patriot","fcs","43","7","14","14","8","0.9984559669781485","","","10.3703469755","",""
"401643786","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3806","Lincoln Financial Field","218","Temple","American Athletic","fbs","20","3","7","7","3","0.1595680350940139","1074","1092","324","Coastal Carolina","Sun Belt","fbs","28","14","7","7","0","0.8404319649059862","1537","1519","4.0191838300","",""
"401673250","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3860","O'Harra Stadium","613","South Dakota Mines","Rocky Mountain","ii","17","14","3","0","0","","","","389","Upper Iowa University","Great Lakes","ii","10","3","7","0","0","","","","","",""
"401655861","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","5116","O'Shaughnessy Stadium","2900","St. Thomas (MN)","Pioneer","fcs","24","3","14","0","7","0.47938635603952734","","","2069","Black Hills State","Rocky Mountain","ii","14","0","14","0","0","0.5206136439604727","","","10.4547255112","",""
"401674617","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","true","false","","","","561","Mayville State","","","24","","","","","","","","6845","Nebraska Wesleyan","American Rivers","iii","34","","","","","","","","","",""
"401634199","2024","3","regular","2024-09-14T18:00:00.000Z","false","true","false","false","","3605","Alerus Center","155","North Dakota","MVFC","fcs","52","14","24","7","7","0.9926857933182162","","","304","Idaho State","Big Sky","fcs","28","0","7","7","14","0.007314206681783841","","","3.1540182840","",""
"401675981","2024","3","regular","2024-09-14T18:30:00.000Z","false","true","false","false","","5120","J.J. Keller Field at Titan Stadium","271","Wisconsin-Oshkosh","Wisconsin","iii","28","7","7","0","7","","","","203","Linfield College","Northwest","iii","21","10","3","0","8","","","","","",""
"401675448","2024","3","regular","2024-09-14T18:30:00.000Z","false","true","false","false","","3769","Jack Britt Memorial Stadium","437","Lake Erie","Great Midwest Athletic","ii","28","10","0","3","15","","","","126086","Post University","Northeast 10","ii","27","14","7","0","6","","","","","",""
"401655625","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","3987","Washington-Grizzly Stadium","149","Montana","Big Sky","fcs","59","15","24","13","7","0.9989166369970992","","","2413","Morehead State","Pioneer","fcs","2","0","0","2","0","0.0010833630029007946","","","2.5655265960","",""
"401676251","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","5824","Lions Stadium","2442","College Of New Jersey","New Jersey","iii","17","7","3","7","0","","","","2234","Franklin & Marshall","Centennial","iii","13","0","3","10","0","","","","","",""
"401674223","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","true","","6052","Herb Parker Stadium","568","Minot State","Northern Sun","ii","17","3","0","11","3","","","","425","Northern State","Northern Sun","ii","14","0","7","7","0","","","","","",""
"401673280","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","5882","Ralph Stocker Stadium","11","Colorado Mesa","Rocky Mountain","ii","12","6","3","0","3","","","","2120","Central Washington","Lone Star","ii","28","0","14","7","7","","","","","",""
"401654498","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","3613","Alumni Stadium","2169","Delaware State","MEAC","fcs","7","7","0","0","0","0.05107892771979056","","","2681","Wagner","NEC","fcs","30","10","0","13","7","0.9489210722802095","","","3.6868396568","",""
"401674266","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","3667","Callaghan Stadium","2148","Concord University","Mountain East","ii","0","0","0","0","0","","","","2842","UVA Wise","South Atlantic","ii","28","7","7","7","7","","","","","",""
"401675946","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","true","false","","6209","Henry Biesiot Activities Center","316","Dickinson State University","","","20","0","0","0","20","","","","2744","Wisconsin-Stout","Wisconsin","iii","22","0","12","10","0","","","","","",""
"401675477","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","5781","Irwin Belk Stadium","351","Wingate","South Atlantic","ii","21","7","7","7","0","","","","2170","Delta State","Gulf South","ii","7","7","0","0","0","","","","","",""
"401674680","2024","3","regular","2024-09-14T19:00:00.000Z","false","true","false","false","","6085","Sprague Field","2818","Montclair State","New Jersey","iii","27","0","12","6","9","","","","2248","Gettysburg","Centennial","iii","26","6","7","7","6","","","","","",""
